LEN, Consumer Discretionary, Feature Numbers: 0.4479763 0.307244 0.6966856 0.50482357 -0.76446265 0.16162692 0.35070714 0.83709174 -0.27109632 -0.05377313 0.13733847 -1.2444532 -0.5195789 1.2021661 -0.056469556 
EBAY, Information Technology, Feature Numbers: 0.15737052 -0.19600171 0.043440036 0.6936809 0.05759754 -0.06018355 0.34836102 0.3047648 0.52250654 -0.38906658 -0.064766884 -0.6275579 -0.25308368 0.9525608 -0.19173184 
MET, Financials, Feature Numbers: 0.35735834 -0.32234362 -0.73231715 0.9107198 0.24360448 -0.93422 -0.022847569 -0.014481944 1.7884718 0.54560065 -1.1357024 0.03843601 -0.19060926 0.32413566 -0.5062283 
USB, Financials, Feature Numbers: 0.45452058 -0.7890447 -0.9425337 0.26675445 0.51523113 -1.1661958 -0.19038264 -0.810987 1.252163 -0.16427018 -0.817384 0.20936114 -0.5372842 -0.9162276 -0.04330316 
AZO, Consumer Discretionary, Feature Numbers: 0.3573783 -0.24535024 0.15639742 0.09679298 0.019092036 -0.30428922 0.046923466 -0.38631043 -0.090637445 -0.47170672 -0.23195334 -0.19138867 -0.43287274 0.36764067 0.16963796 
IQV, Health Care, Feature Numbers: 0.38964057 -0.31657284 -0.010733917 0.11990853 -0.052951224 0.08565532 0.39004925 0.32221234 -0.04500517 -0.8359139 0.2388896 -0.76294076 -0.5464393 0.5347938 0.114476934 
PDCO, Health Care, Feature Numbers: 0.35308227 -0.29857656 0.13778351 -0.08857911 0.2295545 -0.29896247 0.20371209 -0.4428199 -0.09005709 -0.5240817 -0.16459486 -0.15278593 -0.5353709 0.29152066 0.38111496 
DISH, Consumer Discretionary, Feature Numbers: 0.6087788 0.005678353 0.6528248 0.44239795 -0.33693048 0.06227632 0.34168103 0.6832285 -0.16037256 -0.055108268 -0.16221735 -0.67327446 -0.19222733 1.1844234 -0.0737898 
TWX, Consumer Discretionary, Feature Numbers: 0.35367998 -0.3573023 -0.23339488 -0.07932251 0.2962505 -0.6364327 -0.038666468 -0.6692888 0.24587682 -0.55421215 -0.24402952 -0.10052447 -0.5111579 -0.17656177 0.25440493 
PCAR, Industrials, Feature Numbers: 0.21796007 -0.33406794 -0.028442834 0.6565726 0.44107088 -0.84856755 0.08024104 -0.22147837 0.82474566 0.0534393 -0.7006764 0.025699325 -0.09882188 0.3717202 -0.14258339 
TXN, Information Technology, Feature Numbers: 0.13663876 -0.6559713 -0.23368119 0.7961528 0.53116935 -0.7842102 0.2655425 -0.04653465 0.75633645 -0.24802054 -0.27628845 -0.23704764 -0.51853937 0.0704165 0.14778578 
DAL, Industrials, Feature Numbers: 0.15637398 0.49649402 0.3081659 0.78746045 -0.310299 0.46326944 0.38229433 1.3666795 0.8614119 -0.44894302 0.3441874 -1.4702898 -0.6546087 1.5191247 -0.47593644 
CL, Consumer Staples, Feature Numbers: 0.7413036 -0.83541584 -0.25014648 -1.0639813 0.20378065 -1.338375 -0.39511135 -1.6396285 -0.45966074 -0.83739483 -0.18245113 0.6004301 -0.53539306 -1.3172922 0.85048336 
ORCL, Information Technology, Feature Numbers: 0.23850983 -0.7626605 -0.35604456 -0.06452296 0.2904444 -0.73151433 -0.039466284 -0.82126564 0.37097967 -0.8268161 -0.04605119 -0.005379898 -0.770091 -0.5065443 0.2211485 
TXT, Industrials, Feature Numbers: 0.29174903 -0.18536171 -0.042325944 0.8510372 0.33856395 -0.302512 0.2519965 0.13699399 0.8784333 0.20481268 -0.49758694 -0.36365744 -0.29825017 0.8540153 -0.17070208 
PXD, Energy, Feature Numbers: 0.9381661 1.0882798 1.8474784 0.44313857 -0.5401468 0.20912556 0.7543846 0.4896696 -0.4955474 0.82293147 -0.5499672 -0.6929076 1.4252539 2.5162892 -0.02417561 
HOG, Consumer Discretionary, Feature Numbers: 0.4420674 0.009636645 0.1537824 0.49168473 -0.051517658 -0.10990231 0.21553455 0.030355813 0.2999263 -0.19126944 -0.29763117 -0.49629092 0.027758233 0.7829134 -0.04726109 
ESS, Real Estate, Feature Numbers: 1.7823005 -0.08959154 0.6640278 -1.6662818 -0.9905398 -0.63521564 -0.4261807 -0.45876622 -1.191927 -0.6620366 0.9591143 -0.16886407 -0.9500224 -0.8744164 0.48330423 
CNP, Utilities, Feature Numbers: 0.81610525 0.28415206 -0.17716096 -1.1502959 -0.48998505 -0.5845438 -0.6308919 -1.7312791 -0.47322693 -1.221057 0.01689257 0.19323458 0.8529095 -0.26356223 0.22196025 
HON, Industrials, Feature Numbers: 0.3322814 -0.7184857 -0.71090335 0.10511136 0.659407 -1.2129738 -0.14729671 -1.174176 0.714026 -0.60909164 -0.37022284 0.52184874 -0.72158116 -0.9257462 0.45546603 
ICE, Financials, Feature Numbers: 0.44669753 -0.26725334 -0.15466692 -0.10205996 0.094494306 -0.6973402 -0.07123416 -0.43485448 0.42839813 -0.37971893 -0.19313689 -0.08704126 -0.46371973 -0.044302613 0.044271693 
CSRA, Information Technology, Feature Numbers: 0.5534327 -0.0409814 0.36948034 0.2546593 -0.3280861 0.02767014 0.23519087 0.38689572 0.013768342 -0.19480217 -0.06976549 -0.77598673 -0.35682753 0.84536916 -0.0030118711 
ROK, Industrials, Feature Numbers: 0.18756539 -0.30291378 -0.14961255 0.3921866 0.5816198 -0.9203242 -0.02980272 -0.5539728 0.6777533 -0.14526464 -0.5731617 0.15439421 -0.07026493 0.27145427 0.09206912 
CNC, Health Care, Feature Numbers: 0.26456094 0.18054855 0.32746392 0.52165806 -0.33423132 0.53778064 0.58361894 1.0101559 0.12856592 -0.6691216 0.19110966 -1.1889316 -0.3738112 1.4209577 -0.12058174 
TROW, Financials, Feature Numbers: 0.27936634 -0.59047186 -0.6177754 0.35294265 0.38875055 -1.1096224 -0.13339522 -0.7729684 1.1454757 -0.16210793 -0.64480484 0.3477012 -0.59584576 -0.4424018 0.019308768 
ISRG, Health Care, Feature Numbers: 0.16336231 -0.4942807 -0.31369817 0.57898897 0.13824621 -0.2695689 0.38060963 0.5039247 0.24379167 -0.7514208 0.31929553 -0.7493449 -0.5823826 0.5430965 0.06878228 
PFE, Health Care, Feature Numbers: 0.5946571 -0.43118834 -0.24492626 -0.39732966 -0.110573806 -0.6041518 -0.14000273 -0.4413726 -0.20856948 -0.92527896 0.09323191 -0.101176545 -0.4185016 -0.33976102 0.534389 
EQIX, Real Estate, Feature Numbers: 0.71976304 -0.160901 0.16758348 -0.5289874 -0.30547738 -0.012674598 0.0046635265 0.14444453 -0.39700067 -0.850024 0.59418964 -0.63326794 -0.3734032 0.5180243 0.1507773 
PFG, Financials, Feature Numbers: 0.23944032 -0.55615145 -0.48131594 0.6884437 0.50914013 -1.0417287 0.061209228 -0.42712563 1.5115249 0.16519354 -0.83310676 0.16380183 -0.3332513 -0.10838132 -0.28415897 
SPGI, Financials, Feature Numbers: -0.007378345 -0.56387204 -0.5209995 0.34850335 0.3561393 -0.727604 0.18165565 -0.2470583 0.6470428 -0.60326844 -0.18132326 -0.25859314 -0.5716265 -0.011886976 0.2630817 
DXC, Information Technology, Feature Numbers: 0.43868545 -0.06178691 0.094311096 0.029765414 0.0132141 -0.4619432 0.10143198 -0.25871414 0.23324217 -0.29853082 -0.16876256 -0.26882073 -0.19583239 0.33208242 0.115284 
